machineID,model,age,datetime,errorID
15,model3,14,6/2/2015 12:00:00 AM,error2
15,model3,14,6/3/2015 6:00:00 AM,error1
15,model3,14,6/11/2015 6:00:00 AM,error4
15,model3,14,6/17/2015 11:00:00 AM,error2
15,model3,14,6/18/2015 6:00:00 AM,error2
15,model3,14,6/22/2015 10:00:00 AM,error1
15,model3,14,6/24/2015 10:00:00 AM,error1
15,model3,14,7/3/2015 5:00:00 PM,error4
15,model3,14,7/5/2015 3:00:00 PM,error2
15,model3,14,7/5/2015 9:00:00 PM,error2
15,model3,14,7/7/2015 2:00:00 PM,error1
15,model3,14,7/22/2015 12:00:00 AM,error2
15,model3,14,8/2/2015 6:00:00 AM,error1
15,model3,14,8/9/2015 3:00:00 PM,error4
15,model3,14,9/1/2015 6:00:00 AM,error2
15,model3,14,9/23/2015 3:00:00 PM,error3
15,model3,14,10/2/2015 1:00:00 PM,error3
15,model3,14,10/5/2015 8:00:00 PM,error3
15,model3,14,10/7/2015 1:00:00 AM,error1
15,model3,14,10/7/2015 8:00:00 PM,error4
15,model3,14,10/15/2015 1:00:00 PM,error4
15,model3,14,10/26/2015 1:00:00 AM,error2
15,model3,14,10/31/2015 6:00:00 AM,error2
15,model3,14,10/31/2015 6:00:00 AM,error3
15,model3,14,10/31/2015 6:00:00 AM,error5
15,model3,14,11/6/2015 2:00:00 PM,error1
15,model3,14,11/11/2015 6:00:00 AM,error3
15,model3,14,11/13/2015 7:00:00 PM,error2
15,model3,14,11/14/2015 7:00:00 PM,error4
15,model3,14,11/19/2015 1:00:00 PM,error1
15,model3,14,11/20/2015 11:00:00 PM,error4
15,model3,14,11/22/2015 8:00:00 AM,error3
15,model3,14,12/21/2015 10:00:00 PM,error3
15,model3,14,12/30/2015 6:00:00 AM,error5
16,model1,3,1/16/2015 6:00:00 AM,error1
16,model1,3,2/9/2015 2:00:00 AM,error3
16,model1,3,2/13/2015 12:00:00 AM,error1
16,model1,3,2/22/2015 5:00:00 AM,error1
16,model1,3,2/27/2015 4:00:00 PM,error3
16,model1,3,3/2/2015 6:00:00 AM,error4
16,model1,3,3/10/2015 1:00:00 AM,error3
16,model1,3,3/10/2015 7:00:00 PM,error5
16,model1,3,3/13/2015 5:00:00 PM,error5
16,model1,3,3/25/2015 12:00:00 PM,error2
16,model1,3,4/1/2015 6:00:00 AM,error1
16,model1,3,4/10/2015 6:00:00 PM,error1
16,model1,3,4/22/2015 3:00:00 AM,error3
16,model1,3,4/22/2015 10:00:00 AM,error1
16,model1,3,4/28/2015 8:00:00 AM,error4
16,model1,3,4/28/2015 2:00:00 PM,error1
16,model1,3,5/16/2015 6:00:00 AM,error4
16,model1,3,5/21/2015 2:00:00 PM,error1
16,model1,3,5/28/2015 5:00:00 PM,error2
16,model1,3,5/31/2015 6:00:00 AM,error2
16,model1,3,5/31/2015 6:00:00 AM,error3
16,model1,3,6/15/2015 6:00:00 AM,error1
16,model1,3,6/22/2015 11:00:00 AM,error3
16,model1,3,6/30/2015 6:00:00 AM,error2
16,model1,3,6/30/2015 6:00:00 AM,error3
16,model1,3,6/30/2015 6:00:00 AM,error4
16,model1,3,7/7/2015 12:00:00 PM,error2
16,model1,3,7/7/2015 5:00:00 PM,error3
16,model1,3,7/7/2015 9:00:00 PM,error4
16,model1,3,8/1/2015 8:00:00 PM,error4
16,model1,3,8/5/2015 8:00:00 AM,error1
16,model1,3,8/14/2015 6:00:00 AM,error4
16,model1,3,9/22/2015 12:00:00 AM,error1
16,model1,3,9/24/2015 12:00:00 AM,error1
16,model1,3,10/4/2015 12:00:00 PM,error3
16,model1,3,10/13/2015 6:00:00 AM,error4
16,model1,3,11/26/2015 2:00:00 AM,error3
16,model1,3,11/27/2015 6:00:00 AM,error2
16,model1,3,11/27/2015 6:00:00 AM,error3
16,model1,3,12/7/2015 2:00:00 AM,error1
16,model1,3,12/16/2015 8:00:00 PM,error3
17,model1,14,1/15/2015 6:00:00 AM,error4
17,model1,14,1/26/2015 11:00:00 PM,error2
17,model1,14,2/4/2015 12:00:00 AM,error3
17,model1,14,2/13/2015 1:00:00 AM,error2
17,model1,14,2/14/2015 6:00:00 AM,error2
17,model1,14,2/14/2015 6:00:00 AM,error3
17,model1,14,2/17/2015 4:00:00 AM,error2
17,model1,14,3/4/2015 3:00:00 PM,error1
17,model1,14,3/6/2015 8:00:00 AM,error4
17,model1,14,3/10/2015 6:00:00 PM,error3
17,model1,14,3/16/2015 6:00:00 AM,error4
17,model1,14,3/22/2015 6:00:00 AM,error1
17,model1,14,3/27/2015 10:00:00 PM,error2
17,model1,14,3/31/2015 6:00:00 AM,error2
17,model1,14,3/31/2015 6:00:00 AM,error3
17,model1,14,3/31/2015 6:00:00 AM,error5
17,model1,14,4/16/2015 12:00:00 PM,error1
17,model1,14,4/29/2015 11:00:00 AM,error4
17,model1,14,5/15/2015 6:00:00 AM,error1
17,model1,14,5/19/2015 2:00:00 PM,error4
17,model1,14,5/24/2015 4:00:00 PM,error3
17,model1,14,6/10/2015 8:00:00 AM,error1
17,model1,14,6/14/2015 6:00:00 AM,error4
17,model1,14,7/14/2015 6:00:00 AM,error2
17,model1,14,7/14/2015 6:00:00 AM,error3
17,model1,14,7/16/2015 12:00:00 AM,error3
17,model1,14,7/24/2015 8:00:00 PM,error2
17,model1,14,7/25/2015 1:00:00 PM,error4
17,model1,14,7/28/2015 4:00:00 AM,error2
17,model1,14,7/29/2015 6:00:00 AM,error1
17,model1,14,8/1/2015 11:00:00 PM,error1
17,model1,14,8/8/2015 10:00:00 PM,error3
17,model1,14,8/13/2015 2:00:00 AM,error1
17,model1,14,8/28/2015 6:00:00 AM,error5
17,model1,14,9/4/2015 6:00:00 PM,error1
17,model1,14,9/6/2015 4:00:00 AM,error2
17,model1,14,9/9/2015 12:00:00 AM,error2
17,model1,14,9/16/2015 6:00:00 AM,error5
17,model1,14,9/21/2015 9:00:00 PM,error3
17,model1,14,10/7/2015 6:00:00 PM,error1
17,model1,14,10/11/2015 1:00:00 AM,error2
17,model1,14,10/16/2015 2:00:00 AM,error2
17,model1,14,10/18/2015 2:00:00 AM,error4
17,model1,14,10/27/2015 6:00:00 AM,error4
17,model1,14,10/27/2015 6:00:00 AM,error5
17,model1,14,11/25/2015 6:00:00 PM,error2
17,model1,14,11/26/2015 6:00:00 AM,error2
17,model1,14,11/26/2015 6:00:00 AM,error3
17,model1,14,12/26/2015 6:00:00 AM,error1
18,model3,15,1/6/2015 7:00:00 PM,error1
18,model3,15,1/7/2015 8:00:00 PM,error5
18,model3,15,1/10/2015 2:00:00 AM,error5
18,model3,15,1/24/2015 6:00:00 AM,error1
18,model3,15,1/29/2015 6:00:00 AM,error5
18,model3,15,2/13/2015 9:00:00 AM,error4
18,model3,15,2/16/2015 2:00:00 PM,error1
18,model3,15,3/7/2015 10:00:00 AM,error2
18,model3,15,3/10/2015 6:00:00 PM,error4
18,model3,15,3/25/2015 5:00:00 AM,error4
18,model3,15,3/25/2015 6:00:00 AM,error1
18,model3,15,3/25/2015 8:00:00 AM,error2
18,model3,15,3/30/2015 6:00:00 AM,error1
18,model3,15,4/2/2015 7:00:00 AM,error3
18,model3,15,4/12/2015 4:00:00 PM,error4
18,model3,15,5/12/2015 11:00:00 PM,error5
18,model3,15,5/14/2015 6:00:00 AM,error5
18,model3,15,5/15/2015 1:00:00 PM,error2
18,model3,15,5/15/2015 6:00:00 PM,error3
18,model3,15,5/19/2015 3:00:00 PM,error2
18,model3,15,5/24/2015 2:00:00 PM,error4
18,model3,15,6/6/2015 6:00:00 AM,error1
18,model3,15,6/18/2015 5:00:00 PM,error2
18,model3,15,6/19/2015 7:00:00 PM,error1
18,model3,15,6/28/2015 6:00:00 AM,error2
18,model3,15,6/28/2015 6:00:00 AM,error3
18,model3,15,6/29/2015 6:00:00 PM,error1
18,model3,15,7/5/2015 5:00:00 AM,error2
18,model3,15,7/6/2015 8:00:00 AM,error3
18,model3,15,7/28/2015 6:00:00 AM,error2
18,model3,15,7/28/2015 6:00:00 AM,error3
18,model3,15,7/29/2015 8:00:00 AM,error2
18,model3,15,7/30/2015 2:00:00 AM,error1
18,model3,15,8/1/2015 8:00:00 AM,error3
18,model3,15,8/27/2015 6:00:00 AM,error5
18,model3,15,9/8/2015 12:00:00 PM,error4
18,model3,15,9/11/2015 6:00:00 AM,error2
18,model3,15,9/11/2015 6:00:00 AM,error3
18,model3,15,10/6/2015 12:00:00 AM,error4
18,model3,15,10/9/2015 2:00:00 PM,error3
18,model3,15,10/23/2015 12:00:00 PM,error5
18,model3,15,10/26/2015 6:00:00 AM,error5
18,model3,15,10/31/2015 1:00:00 PM,error1
18,model3,15,11/9/2015 12:00:00 PM,error3
18,model3,15,11/20/2015 9:00:00 AM,error2
18,model3,15,12/21/2015 8:00:00 AM,error4
19,model3,17,1/2/2015 4:00:00 AM,error2
19,model3,17,1/12/2015 6:00:00 AM,error1
19,model3,17,1/23/2015 11:00:00 PM,error4
19,model3,17,1/24/2015 6:00:00 AM,error2
19,model3,17,2/26/2015 6:00:00 AM,error5
19,model3,17,3/1/2015 1:00:00 PM,error4
19,model3,17,3/15/2015 12:00:00 PM,error4
19,model3,17,3/23/2015 3:00:00 AM,error1
19,model3,17,4/4/2015 10:00:00 AM,error2
19,model3,17,4/12/2015 6:00:00 AM,error5
19,model3,17,4/18/2015 4:00:00 AM,error1
19,model3,17,5/12/2015 1:00:00 AM,error2
19,model3,17,6/18/2015 3:00:00 AM,error4
19,model3,17,6/26/2015 6:00:00 AM,error5
19,model3,17,7/11/2015 9:00:00 PM,error4
19,model3,17,7/16/2015 5:00:00 AM,error4
19,model3,17,8/2/2015 3:00:00 PM,error2
19,model3,17,8/6/2015 12:00:00 PM,error1
19,model3,17,9/6/2015 2:00:00 PM,error2
19,model3,17,9/9/2015 6:00:00 AM,error5
19,model3,17,9/25/2015 1:00:00 PM,error4
19,model3,17,9/28/2015 4:00:00 PM,error3
19,model3,17,10/7/2015 10:00:00 AM,error2
19,model3,17,11/4/2015 5:00:00 PM,error1
19,model3,17,11/23/2015 6:00:00 AM,error5
19,model3,17,12/8/2015 6:00:00 AM,error1
19,model3,17,12/10/2015 11:00:00 PM,error1
19,model3,17,12/22/2015 4:00:00 PM,error3
20,model2,16,1/3/2015 6:00:00 AM,error2
20,model2,16,1/3/2015 6:00:00 AM,error3
20,model2,16,1/18/2015 6:00:00 AM,error5
20,model2,16,1/19/2015 4:00:00 PM,error1
20,model2,16,2/1/2015 2:00:00 AM,error2
20,model2,16,2/2/2015 6:00:00 AM,error4
20,model2,16,2/3/2015 11:00:00 PM,error4
20,model2,16,2/4/2015 10:00:00 PM,error2
20,model2,16,2/16/2015 11:00:00 PM,error1
20,model2,16,2/17/2015 8:00:00 PM,error3
20,model2,16,2/23/2015 2:00:00 PM,error3
20,model2,16,2/24/2015 2:00:00 AM,error4
20,model2,16,3/19/2015 6:00:00 AM,error2
20,model2,16,3/19/2015 6:00:00 AM,error3
20,model2,16,4/3/2015 6:00:00 AM,error4
20,model2,16,4/9/2015 7:00:00 PM,error4
20,model2,16,4/12/2015 12:00:00 PM,error1
20,model2,16,4/14/2015 9:00:00 AM,error2
20,model2,16,4/18/2015 6:00:00 AM,error5
20,model2,16,4/28/2015 6:00:00 AM,error3
20,model2,16,5/5/2015 12:00:00 AM,error4
20,model2,16,5/7/2015 10:00:00 PM,error4
20,model2,16,5/16/2015 2:00:00 AM,error1
20,model2,16,5/26/2015 4:00:00 AM,error1
20,model2,16,6/1/2015 4:00:00 AM,error3
20,model2,16,6/4/2015 3:00:00 PM,error5
20,model2,16,7/7/2015 1:00:00 AM,error1
20,model2,16,7/11/2015 5:00:00 AM,error1
20,model2,16,7/17/2015 6:00:00 AM,error1
20,model2,16,8/11/2015 9:00:00 PM,error2
20,model2,16,8/16/2015 1:00:00 AM,error3
20,model2,16,8/16/2015 6:00:00 AM,error5
20,model2,16,9/30/2015 6:00:00 AM,error2
20,model2,16,9/30/2015 6:00:00 AM,error3
20,model2,16,10/5/2015 12:00:00 AM,error5
20,model2,16,10/12/2015 10:00:00 AM,error4
20,model2,16,10/25/2015 1:00:00 AM,error2
20,model2,16,10/30/2015 6:00:00 AM,error4
20,model2,16,11/11/2015 7:00:00 AM,error4
20,model2,16,11/14/2015 6:00:00 AM,error2
20,model2,16,11/14/2015 6:00:00 AM,error3
20,model2,16,12/13/2015 6:00:00 AM,error1
20,model2,16,12/14/2015 6:00:00 AM,error1
20,model2,16,12/23/2015 10:00:00 AM,error2
20,model2,16,12/27/2015 5:00:00 PM,error4
20,model2,16,12/29/2015 6:00:00 AM,error5
20,model2,16,12/30/2015 12:00:00 AM,error3
21,model2,14,1/22/2015 6:00:00 AM,error4
21,model2,14,2/16/2015 8:00:00 AM,error2
21,model2,14,3/16/2015 3:00:00 PM,error2
21,model2,14,4/7/2015 6:00:00 AM,error5
21,model2,14,4/8/2015 8:00:00 AM,error1
21,model2,14,4/26/2015 6:00:00 PM,error1
21,model2,14,5/7/2015 6:00:00 AM,error1
21,model2,14,5/13/2015 5:00:00 AM,error4
21,model2,14,6/18/2015 6:00:00 PM,error2
21,model2,14,6/23/2015 9:00:00 AM,error1
21,model2,14,6/26/2015 7:00:00 PM,error2
21,model2,14,7/9/2015 9:00:00 PM,error4
21,model2,14,8/5/2015 6:00:00 AM,error2
21,model2,14,8/5/2015 6:00:00 AM,error3
21,model2,14,8/5/2015 6:00:00 AM,error5
21,model2,14,8/9/2015 5:00:00 AM,error1
21,model2,14,8/22/2015 9:00:00 PM,error2
21,model2,14,8/28/2015 2:00:00 AM,error2
21,model2,14,9/4/2015 6:00:00 AM,error4
21,model2,14,9/6/2015 8:00:00 AM,error2
21,model2,14,9/7/2015 10:00:00 PM,error3
21,model2,14,9/19/2015 6:00:00 AM,error5
21,model2,14,10/4/2015 6:00:00 AM,error2
21,model2,14,10/4/2015 6:00:00 AM,error3
21,model2,14,10/5/2015 1:00:00 PM,error4
21,model2,14,10/9/2015 5:00:00 PM,error1
21,model2,14,10/22/2015 5:00:00 PM,error1
21,model2,14,11/1/2015 7:00:00 AM,error3
21,model2,14,11/3/2015 6:00:00 AM,error5
21,model2,14,11/5/2015 2:00:00 AM,error2
21,model2,14,11/6/2015 8:00:00 AM,error2
21,model2,14,11/8/2015 7:00:00 PM,error4
21,model2,14,11/12/2015 1:00:00 AM,error4
21,model2,14,11/26/2015 7:00:00 PM,error2
21,model2,14,12/3/2015 6:00:00 AM,error2
21,model2,14,12/3/2015 6:00:00 AM,error3
21,model2,14,12/7/2015 7:00:00 AM,error1
21,model2,14,12/18/2015 6:00:00 AM,error4
21,model2,14,12/21/2015 3:00:00 PM,error1
21,model2,14,12/26/2015 11:00:00 AM,error4
22,model1,14,1/12/2015 11:00:00 PM,error1
22,model1,14,1/13/2015 1:00:00 AM,error4
22,model1,14,1/18/2015 1:00:00 AM,error3
22,model1,14,1/19/2015 9:00:00 PM,error5
22,model1,14,1/22/2015 5:00:00 AM,error1
22,model1,14,1/28/2015 3:00:00 AM,error3
22,model1,14,2/4/2015 5:00:00 PM,error5
22,model1,14,2/5/2015 6:00:00 AM,error4
22,model1,14,2/19/2015 9:00:00 AM,error1
22,model1,14,3/22/2015 6:00:00 AM,error2
22,model1,14,3/22/2015 6:00:00 AM,error3
22,model1,14,3/22/2015 6:00:00 AM,error5
22,model1,14,3/22/2015 10:00:00 PM,error4
22,model1,14,3/28/2015 3:00:00 PM,error3
22,model1,14,4/1/2015 1:00:00 PM,error3
22,model1,14,4/6/2015 6:00:00 AM,error4
22,model1,14,4/21/2015 6:00:00 AM,error2
22,model1,14,4/21/2015 6:00:00 AM,error3
22,model1,14,4/22/2015 10:00:00 PM,error1
22,model1,14,4/27/2015 10:00:00 PM,error2
22,model1,14,4/28/2015 12:00:00 AM,error3
22,model1,14,5/17/2015 2:00:00 PM,error5
22,model1,14,5/21/2015 6:00:00 AM,error1
22,model1,14,5/21/2015 6:00:00 AM,error4
22,model1,14,6/20/2015 6:00:00 AM,error5
22,model1,14,6/21/2015 10:00:00 PM,error3
22,model1,14,7/5/2015 6:00:00 AM,error2
22,model1,14,7/5/2015 6:00:00 AM,error3
22,model1,14,7/5/2015 9:00:00 PM,error4
22,model1,14,7/7/2015 7:00:00 PM,error4
22,model1,14,7/19/2015 8:00:00 AM,error1
22,model1,14,8/4/2015 6:00:00 AM,error5
22,model1,14,8/9/2015 12:00:00 AM,error3
22,model1,14,8/18/2015 7:00:00 AM,error1
22,model1,14,8/19/2015 6:00:00 AM,error4
22,model1,14,8/19/2015 12:00:00 PM,error4
22,model1,14,8/20/2015 6:00:00 PM,error4
22,model1,14,8/23/2015 10:00:00 PM,error4
22,model1,14,8/27/2015 2:00:00 AM,error2
22,model1,14,8/30/2015 10:00:00 AM,error4
22,model1,14,9/18/2015 6:00:00 AM,error2
22,model1,14,9/18/2015 6:00:00 AM,error3
22,model1,14,9/25/2015 12:00:00 AM,error2
22,model1,14,9/30/2015 9:00:00 AM,error4
22,model1,14,10/19/2015 1:00:00 PM,error1
22,model1,14,10/23/2015 6:00:00 AM,error1
22,model1,14,10/30/2015 6:00:00 AM,error5
22,model1,14,11/2/2015 6:00:00 AM,error4
22,model1,14,11/4/2015 4:00:00 PM,error4
22,model1,14,11/11/2015 12:00:00 PM,error4
22,model1,14,11/17/2015 6:00:00 AM,error5
22,model1,14,11/17/2015 11:00:00 PM,error3
22,model1,14,11/24/2015 2:00:00 AM,error1
22,model1,14,11/27/2015 10:00:00 AM,error3
22,model1,14,12/2/2015 6:00:00 PM,error4
22,model1,14,12/4/2015 3:00:00 PM,error1
22,model1,14,12/4/2015 11:00:00 PM,error2
22,model1,14,12/14/2015 1:00:00 AM,error4
22,model1,14,12/16/2015 1:00:00 PM,error3
22,model1,14,12/26/2015 11:00:00 AM,error1
23,model1,17,1/4/2015 6:00:00 AM,error2
23,model1,17,1/4/2015 6:00:00 AM,error3
23,model1,17,1/19/2015 6:00:00 AM,error5
23,model1,17,1/26/2015 1:00:00 AM,error2
23,model1,17,1/28/2015 6:00:00 AM,error5
23,model1,17,2/15/2015 1:00:00 AM,error5
23,model1,17,3/20/2015 6:00:00 AM,error1
23,model1,17,3/20/2015 6:00:00 AM,error5
23,model1,17,4/4/2015 6:00:00 AM,error1
23,model1,17,4/6/2015 6:00:00 AM,error5
23,model1,17,4/8/2015 12:00:00 PM,error2
23,model1,17,4/9/2015 8:00:00 PM,error1
23,model1,17,5/1/2015 5:00:00 PM,error5
23,model1,17,5/10/2015 2:00:00 AM,error1
23,model1,17,6/3/2015 6:00:00 AM,error4
23,model1,17,6/18/2015 7:00:00 PM,error4
23,model1,17,7/1/2015 12:00:00 AM,error3
23,model1,17,7/18/2015 6:00:00 AM,error2
23,model1,17,7/18/2015 6:00:00 AM,error3
23,model1,17,7/25/2015 3:00:00 AM,error1
23,model1,17,8/2/2015 6:00:00 AM,error4
23,model1,17,8/25/2015 7:00:00 AM,error1
23,model1,17,9/1/2015 6:00:00 AM,error2
23,model1,17,9/1/2015 6:00:00 AM,error3
23,model1,17,9/6/2015 1:00:00 PM,error1
23,model1,17,9/19/2015 5:00:00 AM,error1
23,model1,17,10/1/2015 6:00:00 AM,error4
23,model1,17,10/1/2015 8:00:00 PM,error2
23,model1,17,10/16/2015 6:00:00 AM,error5
23,model1,17,10/25/2015 2:00:00 PM,error2
23,model1,17,10/30/2015 1:00:00 PM,error3
23,model1,17,11/15/2015 6:00:00 AM,error4
23,model1,17,11/20/2015 6:00:00 PM,error2
23,model1,17,12/14/2015 2:00:00 PM,error2
23,model1,17,12/15/2015 6:00:00 AM,error5
23,model1,17,12/23/2015 1:00:00 AM,error4
23,model1,17,12/31/2015 8:00:00 PM,error3
24,model1,20,1/1/2015 6:00:00 AM,error1
24,model1,20,2/15/2015 6:00:00 AM,error1
24,model1,20,2/19/2015 9:00:00 AM,error3
24,model1,20,4/1/2015 6:00:00 AM,error5
24,model1,20,4/16/2015 6:00:00 AM,error4
24,model1,20,4/22/2015 3:00:00 PM,error2
24,model1,20,5/8/2015 1:00:00 AM,error1
24,model1,20,5/9/2015 4:00:00 AM,error2
24,model1,20,5/17/2015 10:00:00 AM,error4
24,model1,20,6/11/2015 7:00:00 PM,error4
24,model1,20,6/30/2015 6:00:00 AM,error4
24,model1,20,7/15/2015 4:00:00 AM,error3
24,model1,20,7/18/2015 5:00:00 AM,error4
24,model1,20,7/19/2015 3:00:00 PM,error2
24,model1,20,7/30/2015 6:00:00 AM,error5
24,model1,20,8/2/2015 6:00:00 AM,error1
24,model1,20,8/3/2015 2:00:00 PM,error3
24,model1,20,8/19/2015 12:00:00 PM,error1
24,model1,20,8/19/2015 1:00:00 PM,error4
24,model1,20,8/23/2015 4:00:00 AM,error2
24,model1,20,8/28/2015 3:00:00 PM,error1
24,model1,20,8/30/2015 11:00:00 PM,error1
24,model1,20,9/14/2015 12:00:00 PM,error4
24,model1,20,9/28/2015 6:00:00 AM,error1
24,model1,20,10/1/2015 4:00:00 AM,error1
24,model1,20,10/13/2015 6:00:00 AM,error4
24,model1,20,11/12/2015 6:00:00 AM,error5
24,model1,20,11/19/2015 3:00:00 PM,error4
24,model1,20,11/27/2015 6:00:00 AM,error4
24,model1,20,12/7/2015 2:00:00 AM,error2
24,model1,20,12/17/2015 1:00:00 AM,error4
24,model1,20,12/17/2015 4:00:00 PM,error3
24,model1,20,12/24/2015 7:00:00 PM,error3
25,model4,16,1/6/2015 6:00:00 AM,error1
25,model4,16,1/24/2015 7:00:00 PM,error4
25,model4,16,1/28/2015 12:00:00 AM,error2
25,model4,16,2/3/2015 11:00:00 PM,error2
25,model4,16,2/16/2015 7:00:00 AM,error1
25,model4,16,2/27/2015 9:00:00 AM,error4
25,model4,16,3/4/2015 6:00:00 AM,error1
25,model4,16,3/17/2015 5:00:00 PM,error3
25,model4,16,3/23/2015 9:00:00 PM,error1
25,model4,16,4/16/2015 4:00:00 AM,error2
25,model4,16,4/16/2015 1:00:00 PM,error2
25,model4,16,4/28/2015 2:00:00 AM,error1
25,model4,16,5/3/2015 6:00:00 AM,error5
25,model4,16,5/5/2015 12:00:00 PM,error1
25,model4,16,5/22/2015 6:00:00 AM,error4
25,model4,16,6/2/2015 6:00:00 AM,error1
25,model4,16,6/2/2015 6:00:00 AM,error2
25,model4,16,6/2/2015 6:00:00 AM,error3
25,model4,16,6/4/2015 2:00:00 PM,error2
25,model4,16,6/6/2015 8:00:00 PM,error1
25,model4,16,6/10/2015 9:00:00 AM,error3
25,model4,16,6/11/2015 10:00:00 PM,error3
25,model4,16,6/26/2015 4:00:00 AM,error4
25,model4,16,7/9/2015 10:00:00 AM,error3
25,model4,16,7/26/2015 3:00:00 AM,error1
25,model4,16,8/3/2015 6:00:00 PM,error3
25,model4,16,8/16/2015 6:00:00 AM,error2
25,model4,16,8/16/2015 6:00:00 AM,error3
25,model4,16,8/16/2015 6:00:00 AM,error5
25,model4,16,8/18/2015 12:00:00 AM,error2
25,model4,16,9/1/2015 11:00:00 AM,error3
25,model4,16,10/15/2015 6:00:00 PM,error2
25,model4,16,10/21/2015 8:00:00 PM,error5
25,model4,16,10/30/2015 6:00:00 AM,error2
25,model4,16,10/30/2015 6:00:00 AM,error3
25,model4,16,11/29/2015 6:00:00 AM,error5
25,model4,16,12/11/2015 9:00:00 AM,error2
26,model3,3,1/29/2015 10:00:00 PM,error1
26,model3,3,2/19/2015 6:00:00 AM,error1
26,model3,3,2/27/2015 1:00:00 AM,error4
26,model3,3,3/17/2015 9:00:00 AM,error2
26,model3,3,3/28/2015 7:00:00 AM,error1
26,model3,3,4/5/2015 6:00:00 AM,error1
26,model3,3,4/14/2015 11:00:00 PM,error1
26,model3,3,4/20/2015 1:00:00 PM,error3
26,model3,3,4/25/2015 4:00:00 PM,error3
26,model3,3,4/30/2015 3:00:00 PM,error3
26,model3,3,5/4/2015 2:00:00 AM,error1
26,model3,3,5/5/2015 9:00:00 PM,error3
26,model3,3,5/13/2015 3:00:00 PM,error2
26,model3,3,5/17/2015 4:00:00 PM,error1
26,model3,3,6/20/2015 8:00:00 AM,error1
26,model3,3,6/25/2015 5:00:00 AM,error4
26,model3,3,7/1/2015 10:00:00 PM,error1
26,model3,3,7/4/2015 5:00:00 PM,error3
26,model3,3,7/11/2015 11:00:00 AM,error2
26,model3,3,7/26/2015 3:00:00 PM,error3
26,model3,3,8/15/2015 11:00:00 AM,error1
26,model3,3,8/16/2015 6:00:00 PM,error2
26,model3,3,8/18/2015 6:00:00 AM,error2
26,model3,3,8/18/2015 6:00:00 AM,error3
26,model3,3,8/25/2015 5:00:00 PM,error4
26,model3,3,9/2/2015 6:00:00 AM,error1
26,model3,3,9/17/2015 3:00:00 PM,error5
26,model3,3,9/19/2015 9:00:00 AM,error3
26,model3,3,10/4/2015 12:00:00 PM,error2
26,model3,3,10/12/2015 11:00:00 AM,error1
26,model3,3,10/17/2015 6:00:00 AM,error2
26,model3,3,10/17/2015 6:00:00 AM,error3
26,model3,3,10/24/2015 7:00:00 PM,error1
26,model3,3,11/1/2015 6:00:00 AM,error1
26,model3,3,11/10/2015 1:00:00 PM,error4
26,model3,3,11/16/2015 6:00:00 AM,error2
26,model3,3,11/16/2015 6:00:00 AM,error3
26,model3,3,11/17/2015 6:00:00 PM,error4
26,model3,3,12/5/2015 6:00:00 AM,error3
26,model3,3,12/7/2015 2:00:00 PM,error4
26,model3,3,12/25/2015 5:00:00 PM,error2
26,model3,3,12/26/2015 4:00:00 AM,error4
27,model3,9,1/3/2015 9:00:00 PM,error1
27,model3,9,1/5/2015 8:00:00 PM,error1
27,model3,9,1/6/2015 6:00:00 PM,error4
27,model3,9,1/9/2015 6:00:00 AM,error2
27,model3,9,1/9/2015 6:00:00 AM,error3
27,model3,9,1/15/2015 3:00:00 PM,error4
27,model3,9,1/24/2015 6:00:00 AM,error1
27,model3,9,1/31/2015 7:00:00 PM,error3
27,model3,9,2/15/2015 8:00:00 AM,error1
27,model3,9,2/16/2015 6:00:00 PM,error4
27,model3,9,2/23/2015 6:00:00 AM,error2
27,model3,9,2/23/2015 6:00:00 AM,error3
27,model3,9,3/2/2015 1:00:00 PM,error2
27,model3,9,3/23/2015 7:00:00 AM,error2
27,model3,9,4/7/2015 1:00:00 AM,error5
27,model3,9,4/23/2015 10:00:00 AM,error1
27,model3,9,4/30/2015 11:00:00 PM,error3
27,model3,9,5/8/2015 7:00:00 AM,error3
27,model3,9,6/21/2015 2:00:00 AM,error3
27,model3,9,6/21/2015 10:00:00 AM,error1
27,model3,9,6/29/2015 12:00:00 PM,error4
27,model3,9,8/3/2015 1:00:00 PM,error1
27,model3,9,8/23/2015 2:00:00 PM,error3
27,model3,9,8/31/2015 9:00:00 PM,error5
27,model3,9,9/14/2015 3:00:00 AM,error2
27,model3,9,10/8/2015 4:00:00 AM,error2
27,model3,9,10/20/2015 9:00:00 PM,error4
27,model3,9,10/23/2015 6:00:00 AM,error2
27,model3,9,10/25/2015 10:00:00 PM,error4
27,model3,9,11/2/2015 2:00:00 PM,error2
27,model3,9,12/26/2015 5:00:00 PM,error4
28,model4,1,1/11/2015 6:00:00 AM,error4
28,model4,1,1/25/2015 10:00:00 PM,error4
28,model4,1,1/26/2015 2:00:00 PM,error1
28,model4,1,1/27/2015 4:00:00 PM,error3
28,model4,1,2/1/2015 4:00:00 PM,error1
28,model4,1,3/6/2015 2:00:00 AM,error2
28,model4,1,3/9/2015 5:00:00 AM,error4
28,model4,1,3/16/2015 6:00:00 AM,error2
28,model4,1,3/16/2015 6:00:00 AM,error3
28,model4,1,3/16/2015 12:00:00 PM,error2
28,model4,1,3/30/2015 7:00:00 AM,error4
28,model4,1,3/31/2015 7:00:00 AM,error2
