machineID,model,age,datetime,errorID,volt,rotate,pressure,vibration
21,model2,14,8/9/2015 5:00:00 AM,error1,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,8/22/2015 9:00:00 PM,error2,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,8/28/2015 2:00:00 AM,error2,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,9/4/2015 6:00:00 AM,error4,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,9/6/2015 8:00:00 AM,error2,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,9/7/2015 10:00:00 PM,error3,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,9/19/2015 6:00:00 AM,error5,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,10/4/2015 6:00:00 AM,error2,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,10/4/2015 6:00:00 AM,error3,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,10/5/2015 1:00:00 PM,error4,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,10/9/2015 5:00:00 PM,error1,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,10/22/2015 5:00:00 PM,error1,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,11/1/2015 7:00:00 AM,error3,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,11/3/2015 6:00:00 AM,error5,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,11/5/2015 2:00:00 AM,error2,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,11/6/2015 8:00:00 AM,error2,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,11/8/2015 7:00:00 PM,error4,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,11/12/2015 1:00:00 AM,error4,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,11/26/2015 7:00:00 PM,error2,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,12/3/2015 6:00:00 AM,error2,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,12/3/2015 6:00:00 AM,error3,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,12/7/2015 7:00:00 AM,error1,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,12/18/2015 6:00:00 AM,error4,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,12/21/2015 3:00:00 PM,error1,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
21,model2,14,12/26/2015 11:00:00 AM,error4,170.84356029576767,446.232530897296,100.99467499783917,40.483627049627266
22,model1,14,1/12/2015 11:00:00 PM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,1/13/2015 1:00:00 AM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,1/18/2015 1:00:00 AM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,1/19/2015 9:00:00 PM,error5,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,1/22/2015 5:00:00 AM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,1/28/2015 3:00:00 AM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,2/4/2015 5:00:00 PM,error5,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,2/5/2015 6:00:00 AM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,2/19/2015 9:00:00 AM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,3/22/2015 6:00:00 AM,error2,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,3/22/2015 6:00:00 AM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,3/22/2015 6:00:00 AM,error5,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,3/22/2015 10:00:00 PM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,3/28/2015 3:00:00 PM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,4/1/2015 1:00:00 PM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,4/6/2015 6:00:00 AM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,4/21/2015 6:00:00 AM,error2,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,4/21/2015 6:00:00 AM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,4/22/2015 10:00:00 PM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,4/27/2015 10:00:00 PM,error2,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,4/28/2015 12:00:00 AM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,5/17/2015 2:00:00 PM,error5,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,5/21/2015 6:00:00 AM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,5/21/2015 6:00:00 AM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,6/20/2015 6:00:00 AM,error5,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,6/21/2015 10:00:00 PM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,7/5/2015 6:00:00 AM,error2,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,7/5/2015 6:00:00 AM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,7/5/2015 9:00:00 PM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,7/7/2015 7:00:00 PM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,7/19/2015 8:00:00 AM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,8/4/2015 6:00:00 AM,error5,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,8/9/2015 12:00:00 AM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,8/18/2015 7:00:00 AM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,8/19/2015 6:00:00 AM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,8/19/2015 12:00:00 PM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,8/20/2015 6:00:00 PM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,8/23/2015 10:00:00 PM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,8/27/2015 2:00:00 AM,error2,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,8/30/2015 10:00:00 AM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,9/18/2015 6:00:00 AM,error2,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,9/18/2015 6:00:00 AM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,9/25/2015 12:00:00 AM,error2,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,9/30/2015 9:00:00 AM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,10/19/2015 1:00:00 PM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,10/23/2015 6:00:00 AM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,10/30/2015 6:00:00 AM,error5,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,11/2/2015 6:00:00 AM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,11/4/2015 4:00:00 PM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,11/11/2015 12:00:00 PM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,11/17/2015 6:00:00 AM,error5,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,11/17/2015 11:00:00 PM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,11/24/2015 2:00:00 AM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,11/27/2015 10:00:00 AM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,12/2/2015 6:00:00 PM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,12/4/2015 3:00:00 PM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,12/4/2015 11:00:00 PM,error2,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,12/14/2015 1:00:00 AM,error4,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,12/16/2015 1:00:00 PM,error3,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
22,model1,14,12/26/2015 11:00:00 AM,error1,170.72227540045998,445.51944305670963,101.50622780531101,40.51131920660982
23,model1,17,1/4/2015 6:00:00 AM,error2,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,1/4/2015 6:00:00 AM,error3,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,1/19/2015 6:00:00 AM,error5,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,1/26/2015 1:00:00 AM,error2,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,1/28/2015 6:00:00 AM,error5,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,2/15/2015 1:00:00 AM,error5,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,3/20/2015 6:00:00 AM,error1,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,3/20/2015 6:00:00 AM,error5,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,4/4/2015 6:00:00 AM,error1,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,4/6/2015 6:00:00 AM,error5,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,4/8/2015 12:00:00 PM,error2,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,4/9/2015 8:00:00 PM,error1,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,5/1/2015 5:00:00 PM,error5,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,5/10/2015 2:00:00 AM,error1,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,6/3/2015 6:00:00 AM,error4,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,6/18/2015 7:00:00 PM,error4,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,7/1/2015 12:00:00 AM,error3,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,7/18/2015 6:00:00 AM,error2,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,7/18/2015 6:00:00 AM,error3,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,7/25/2015 3:00:00 AM,error1,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,8/2/2015 6:00:00 AM,error4,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,8/25/2015 7:00:00 AM,error1,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,9/1/2015 6:00:00 AM,error2,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,9/1/2015 6:00:00 AM,error3,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,9/6/2015 1:00:00 PM,error1,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,9/19/2015 5:00:00 AM,error1,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,10/1/2015 6:00:00 AM,error4,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,10/1/2015 8:00:00 PM,error2,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,10/16/2015 6:00:00 AM,error5,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,10/25/2015 2:00:00 PM,error2,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,10/30/2015 1:00:00 PM,error3,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,11/15/2015 6:00:00 AM,error4,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,11/20/2015 6:00:00 PM,error2,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,12/14/2015 2:00:00 PM,error2,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,12/15/2015 6:00:00 AM,error5,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,12/23/2015 1:00:00 AM,error4,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
23,model1,17,12/31/2015 8:00:00 PM,error3,170.65398674357272,446.2804012270179,101.17458358572172,40.50634518908303
24,model1,20,1/1/2015 6:00:00 AM,error1,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,2/15/2015 6:00:00 AM,error1,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,2/19/2015 9:00:00 AM,error3,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,4/1/2015 6:00:00 AM,error5,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,4/16/2015 6:00:00 AM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,4/22/2015 3:00:00 PM,error2,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,5/8/2015 1:00:00 AM,error1,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,5/9/2015 4:00:00 AM,error2,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,5/17/2015 10:00:00 AM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,6/11/2015 7:00:00 PM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,6/30/2015 6:00:00 AM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,7/15/2015 4:00:00 AM,error3,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,7/18/2015 5:00:00 AM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,7/19/2015 3:00:00 PM,error2,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,7/30/2015 6:00:00 AM,error5,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,8/2/2015 6:00:00 AM,error1,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,8/3/2015 2:00:00 PM,error3,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,8/19/2015 12:00:00 PM,error1,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,8/19/2015 1:00:00 PM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,8/23/2015 4:00:00 AM,error2,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,8/28/2015 3:00:00 PM,error1,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,8/30/2015 11:00:00 PM,error1,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,9/14/2015 12:00:00 PM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,9/28/2015 6:00:00 AM,error1,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,10/1/2015 4:00:00 AM,error1,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,10/13/2015 6:00:00 AM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,11/12/2015 6:00:00 AM,error5,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,11/19/2015 3:00:00 PM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,11/27/2015 6:00:00 AM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,12/7/2015 2:00:00 AM,error2,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,12/17/2015 1:00:00 AM,error4,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,12/17/2015 4:00:00 PM,error3,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
24,model1,20,12/24/2015 7:00:00 PM,error3,170.6811955880588,447.01802693933223,101.11024891456451,40.441466978748025
25,model4,16,1/6/2015 6:00:00 AM,error1,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,1/24/2015 7:00:00 PM,error4,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,1/28/2015 12:00:00 AM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,2/3/2015 11:00:00 PM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,2/16/2015 7:00:00 AM,error1,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,2/27/2015 9:00:00 AM,error4,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,3/4/2015 6:00:00 AM,error1,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,3/17/2015 5:00:00 PM,error3,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,3/23/2015 9:00:00 PM,error1,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,4/16/2015 4:00:00 AM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,4/16/2015 1:00:00 PM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,4/28/2015 2:00:00 AM,error1,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,5/3/2015 6:00:00 AM,error5,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,5/5/2015 12:00:00 PM,error1,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,5/22/2015 6:00:00 AM,error4,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,6/2/2015 6:00:00 AM,error1,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,6/2/2015 6:00:00 AM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,6/2/2015 6:00:00 AM,error3,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,6/4/2015 2:00:00 PM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,6/6/2015 8:00:00 PM,error1,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,6/10/2015 9:00:00 AM,error3,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,6/11/2015 10:00:00 PM,error3,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,6/26/2015 4:00:00 AM,error4,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,7/9/2015 10:00:00 AM,error3,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,7/26/2015 3:00:00 AM,error1,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,8/3/2015 6:00:00 PM,error3,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,8/16/2015 6:00:00 AM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,8/16/2015 6:00:00 AM,error3,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,8/16/2015 6:00:00 AM,error5,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,8/18/2015 12:00:00 AM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,9/1/2015 11:00:00 AM,error3,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,10/15/2015 6:00:00 PM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,10/21/2015 8:00:00 PM,error5,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,10/30/2015 6:00:00 AM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,10/30/2015 6:00:00 AM,error3,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,11/29/2015 6:00:00 AM,error5,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
25,model4,16,12/11/2015 9:00:00 AM,error2,170.7036322786739,446.8109105453821,100.61292300007126,40.44191198355345
26,model3,3,1/29/2015 10:00:00 PM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,2/19/2015 6:00:00 AM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,2/27/2015 1:00:00 AM,error4,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,3/17/2015 9:00:00 AM,error2,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,3/28/2015 7:00:00 AM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,4/5/2015 6:00:00 AM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,4/14/2015 11:00:00 PM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,4/20/2015 1:00:00 PM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,4/25/2015 4:00:00 PM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,4/30/2015 3:00:00 PM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,5/4/2015 2:00:00 AM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,5/5/2015 9:00:00 PM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,5/13/2015 3:00:00 PM,error2,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,5/17/2015 4:00:00 PM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,6/20/2015 8:00:00 AM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,6/25/2015 5:00:00 AM,error4,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,7/1/2015 10:00:00 PM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,7/4/2015 5:00:00 PM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,7/11/2015 11:00:00 AM,error2,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,7/26/2015 3:00:00 PM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,8/15/2015 11:00:00 AM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,8/16/2015 6:00:00 PM,error2,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,8/18/2015 6:00:00 AM,error2,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,8/18/2015 6:00:00 AM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,8/25/2015 5:00:00 PM,error4,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,9/2/2015 6:00:00 AM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,9/17/2015 3:00:00 PM,error5,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,9/19/2015 9:00:00 AM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,10/4/2015 12:00:00 PM,error2,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,10/12/2015 11:00:00 AM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,10/17/2015 6:00:00 AM,error2,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,10/17/2015 6:00:00 AM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,10/24/2015 7:00:00 PM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,11/1/2015 6:00:00 AM,error1,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,11/10/2015 1:00:00 PM,error4,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,11/16/2015 6:00:00 AM,error2,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,11/16/2015 6:00:00 AM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,11/17/2015 6:00:00 PM,error4,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,12/5/2015 6:00:00 AM,error3,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,12/7/2015 2:00:00 PM,error4,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,12/25/2015 5:00:00 PM,error2,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
26,model3,3,12/26/2015 4:00:00 AM,error4,171.21256769844408,445.82705482916606,100.78784418880379,40.18953562180093
27,model3,9,1/3/2015 9:00:00 PM,error1,170.96944694126154,446.0751100890003,100.61661392061613,40.274780923148136
27,model3,9,1/5/2015 8:00:00 PM,error1,170.96944694126154,446.0751100890003,100.61661392061613,40.274780923148136
27,model3,9,1/6/2015 6:00:00 PM,error4,170.96944694126154,446.0751100890003,100.61661392061613,40.274780923148136
27,model3,9,1/9/2015 6:00:00 AM,error2,170.96944694126154,446.0751100890003,100.61661392061613,40.274780923148136
27,model3,9,1/9/2015 6:00:00 AM,error3,170.96944694126154,446.0751100890003,100.61661392061613,40.274780923148136
27,model3,9,1/15/2015 3:00:00 PM,error4,170.96944694126154,446.0751100890003,100.61661392061613,40.274780923148136
27,model3,9,1/24/2015 6:00:00 AM,error1,170.96944694126154,446.0751100890003,100.61661392061613,40.274780923148136
